TOUCHPOINT_DATETIME;RESPONSE_DATE;CHURNED_SINCE_FEEDBACK;CUSTOMERM_LEGS_ENUM;FIX_VOICE_PRODUCT_YN;FIX_BB_PRODUCT_YN;MOBILE_PRODUCT_YN;TV_PRODUCT_YN;RELATIONSHIP_NPS;CUSTOMER_AGE_CATEGOR_ENUM;OPEN_COMMENT_CMT
13.11.2023 01:11;17.11.2023 12:37;yes;CONVERGED;No;Yes;Yes;No;4;25-34;Ja, bietets Router auch ohne Vertragsverlängerung an!
13.11.2023 01:11;13.11.2023 13:20;no;MOBILE ONLY;No;No;Yes;No;6;45-54;TV Box unbedingt verbessern
13.11.2023 01:11;13.11.2023 12:28;no;FIXED ONLY;Yes;Yes;No;No;0;45-54;Warum ich bekomme 13 Rechnung für Internet ?
13.11.2023 01:11;13.11.2023 13:02;no;MOBILE ONLY;No;No;Yes;No;10;35-44;Ich habe für einen bestimmten Zeitraum gratis extra Datenvolumen bekommen.
13.11.2023 01:11;17.11.2023 15:12;no;MOBILE ONLY;No;No;Yes;No;9;55-64;W-Lan manchmal schwankend in der Leistung (Up-/Download)
13.11.2023 01:11;17.11.2023 12:50;no;MOBILE ONLY;No;No;Yes;No;2;55-64;Das bei jeder Neuanmeldung mehr Vorteile sind, anstatt Treue Kunden auch zu berücksichtigen.
13.11.2023 01:11;13.11.2023 20:04;no;MOBILE ONLY;No;No;Yes;No;7;55-64;Das Callcenter spricht ein sehr schlechtes Deutsch, es ist nicht möglich zu kommunizieren.
13.11.2023 01:11;13.11.2023 14:15;no;MOBILE ONLY;No;No;Yes;No;5;75+;"Bin seit Anfang dabei .... Max mobil.....Aber die Kosten sind zu hoch . Denke 
über einen Wechsel nach ."
13.11.2023 01:11;13.11.2023 16:37;no;CONVERGED;No;Yes;Yes;No;4;65-74;"1) zu teuer
2) die Homepage ist unübersichtlich und man findet nicht was man sucht (z.B. die Rechnung)
3) Obwohl ich schon zweimal gebeten habe, mir keine SMS zu senden, bekomme ich sie noch immer
4) man will mir anscheinend mit Gewalt die APP aufzwingen, die ich nicht nutzen möchte.
5) Sie schaffen es nicht, meine Produkte auf einer Rechnung zu liefern.
5) das Internet wird immer langsamer"
13.11.2023 01:11;13.11.2023 13:15;no;MOBILE ONLY;No;No;Yes;No;3;55-64;Ich habe vor einem Jahr meinen Vertrag für die Familie unter der Bedingung mit 80 Euro Monatlich abgeschlossen und jetzt zahle ich schon über 96 Euro und habe nicht einmal 5G. Ich werde nach diesem Jahr sicher kündigen.
13.11.2023 01:11;14.11.2023 14:20;no;MOBILE ONLY;No;No;Yes;No;9;65-74;Der Empfang ist sehr schlecht
13.11.2023 01:11;17.11.2023 12:34;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Ich nutze Magenta ausschließlich für TV - kein Internt oder Festnetz via Maenta!
13.11.2023 01:11;13.11.2023 13:14;no;FIXED ONLY;Yes;Yes;No;Yes;8;45-54;Internet ist super, TV App ich konnte früher eine Zahl eingeben und man war direkt beim Sender, jetzt muss ich alles hinunter scrollen - sehr mühsam
13.11.2023 01:11;13.11.2023 13:58;no;MOBILE ONLY;No;No;Yes;No;0;25-34;Roaming innerhalb Eu ist der wichtigste Leistung von Magenta
13.11.2023 01:11;13.11.2023 13:15;no;CONVERGED;No;Yes;Yes;No;10;55-64;Alles bestens!
13.11.2023 01:11;13.11.2023 22:27;no;MOBILE ONLY;No;No;Yes;No;0;55-64;Die Produkte sind nicht schlecht, die Mitarbeiter machen Mist.
13.11.2023 01:11;13.11.2023 16:05;no;CONVERGED;No;Yes;Yes;No;7;55-64;"wenn jemand langjähriger kunde ist , das ich auch bei laufenden verträgen
den tarief wechseln kann.das es bei langjährigen kunden keine servicepauschale mehr gibt."
13.11.2023 01:11;14.11.2023 07:12;no;FIXED ONLY;Yes;Yes;No;Yes;5;65-74;Die neue Box ist schlecht
13.11.2023 01:11;13.11.2023 13:23;no;MOBILE ONLY;No;No;Yes;No;3;55-64;Mit dem Handy habe ich keine Probleme
13.11.2023 01:11;13.11.2023 12:59;no;MOBILE ONLY;No;No;Yes;No;10;;Nein alles bestens
13.11.2023 01:11;17.11.2023 13:11;no;MOBILE ONLY;No;Yes;Yes;No;1;45-54;Wir werden das Internet kündigen und uns einen anderen Anbieter suchen
13.11.2023 01:11;18.11.2023 08:43;no;CONVERGED;No;Yes;Yes;No;5;35-44;Seit bei uns glasfaser verlegt wird ist der Empfang sehr schlecht
13.11.2023 01:11;17.11.2023 12:45;no;MOBILE ONLY;No;No;Yes;No;0;75+;Ich bin zufrieden!
13.11.2023 01:11;14.11.2023 05:12;no;MOBILE ONLY;No;No;Yes;No;2;55-64;Die Preise steigen ständig ohne Vorankündigung.
13.11.2023 01:11;13.11.2023 16:28;no;MOBILE ONLY;No;No;Yes;No;1;55-64;Mehr Loyalität langjährigen Kunden mit mehreren Anschlüssen gegenüber!
13.11.2023 01:11;13.11.2023 20:51;no;FIXED ONLY;Yes;Yes;No;Yes;7;55-64;Die Telefongebühr in Mobilfunknetzen ist zu hoch.
13.11.2023 01:11;13.11.2023 19:51;no;MOBILE ONLY;No;Yes;Yes;No;4;;Hab ich bei der ersten Bemerkung schon erledigt.
14.11.2023 22:11;21.11.2023 09:05;yes;MOBILE ONLY;No;No;Yes;No;10;75+;Freundlichkeit und Fachkompetenz des Personals muss besonders hervorgehoben werden !
14.11.2023 22:11;20.11.2023 10:15;no;FIXED ONLY;Yes;Yes;No;Yes;1;25-34;"Magenta TV ist weiterhin eine Frechheit, diese neue Android TV Box Hardware sowie die dazugehörige Software darauf ist eine Zumutung dem Kunden gegenüber.
Es sind einfach so viele Probleme, sei es das spontane Hängenbleiben während dem TV schauen, die schlechte Performance des UIs, die Ton Probleme bei verschiedenen Sendern, die Bild Qualität, die Bild Qualität auf der mobilen Magenta TV App. Die Mängel Liste ist lange, ich werde hier jetzt aber nicht alles aufzählen, da es wahrscheinlich eh sinnlos ist. Entweder wird diese Umfrage sowieso nicht gelesen oder nicht ernst genommen.

Leider hört man von immer mehr Leuten, dass sie Magenta kündigen, wie auch letzte Woche mein Nachbar.

Hätte ich keinen 50% Mitarbeiter Rabatt hätte ich auch schon zu einem anderen Anbieter gewechselt..."
14.11.2023 22:11;16.11.2023 11:16;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Immer am neuesten Stand....das zählt...
14.11.2023 22:11;16.11.2023 10:02;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Hab ich schon geschrieben wozu wiederholen
14.11.2023 22:11;20.11.2023 09:20;no;CONVERGED;No;Yes;Yes;No;10;45-54;Alles gut soweit
14.11.2023 22:11;20.11.2023 13:53;no;CONVERGED;No;Yes;Yes;No;7;55-64;Abschaffung der Servicepauschalen
14.11.2023 22:11;16.11.2023 11:22;no;MOBILE ONLY;No;No;Yes;No;10;55-64;Ich würde gerne mal einen Preis gewinnen
14.11.2023 22:11;20.11.2023 11:57;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;Obwohl wir einige Signalverstärker installiert haben, bricht das Netz immer wieder zusammen. Anscheinend gibt's keine Lösung dafür, das ist unbefriedigend
14.11.2023 22:11;16.11.2023 12:23;no;CONVERGED;No;Yes;Yes;No;4;75+;zuviel Werbung im Internet
14.11.2023 22:11;16.11.2023 09:10;no;CONVERGED;No;Yes;Yes;No;9;45-54;Als langjähriger Kunde sehe ich nicht ein, dass ich die Servicepauschale nach wie vor zahlen muss! Bei Neukunden fällt diese jedoch weh!
14.11.2023 22:11;16.11.2023 11:01;no;MOBILE ONLY;No;No;Yes;No;0;25-34;Nein, lieber nicht!
14.11.2023 22:11;20.11.2023 10:33;no;FIXED ONLY;Yes;Yes;No;Yes;1;55-64;Endlich eine gute TV Lösung
14.11.2023 22:11;16.11.2023 16:01;no;FIXED ONLY;Yes;Yes;No;Yes;8;65-74;TV-Guide  ist öfters im Text unvollständig.
15.11.2023 03:11;19.11.2023 08:23;no;MOBILE ONLY;No;No;Yes;No;3;35-44;"Gut:
- Netz, - Tarife an sich (jedoch ohne Servicepauschale), - beim 24h Chat wurde ich zum 3x (obwohl schon geschrieben und Antworten kamen) nach langer Warterei einfach rausgeschmissen."
15.11.2023 03:11;15.11.2023 09:06;no;CONVERGED;No;Yes;Yes;No;5;45-54;Wenn man einen Vertrag mit 350 Mbit bezahlt, und man dafür 4 Mbit bekommt - ist das alles andere als fair. Es wurde mir nicht einmal ein Preisnachlass angeboten. Zuvor bei Telering hatte ich einen 80Mbit Vertrag und hatte eine Durchschnittliche Geschwindigkeit von 50Mbit, das war für mich Ok, warum das dann trotz besserem Magenta Vertrag überhaupt nicht mehr zusammenpasst verstehe ich nicht. Weil ZUVOR hat es ja auch funktioniert.
15.11.2023 03:11;21.11.2023 09:17;no;CONVERGED;No;Yes;Yes;No;7;45-54;Wie ich schon schrieb, wäre es nett, dass Magenta auch für Zukunft für die Kunden ein einfaches E-Mailserver anbietet.
15.11.2023 03:11;15.11.2023 17:11;no;MOBILE ONLY;No;No;Yes;No;5;55-64;Habe euer t phone genommen nicht zufrieden
15.11.2023 03:11;19.11.2023 08:57;no;CONVERGED;No;Yes;Yes;No;7;65-74;Dazu kann ich keine Wahrnehmungen abgeben.
15.11.2023 03:11;19.11.2023 11:44;no;FIXED ONLY;Yes;Yes;No;Yes;5;75+;B
15.11.2023 03:11;19.11.2023 17:13;no;MOBILE ONLY;No;No;Yes;No;5;45-54;Nein
15.11.2023 03:11;15.11.2023 09:10;no;FIXED ONLY;Yes;Yes;No;Yes;0;65-74;KUNDENSERVICE verbessern !!!
15.11.2023 03:11;18.11.2023 12:52;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Sicherheit durch Marke mit Vertrauen.
15.11.2023 03:11;15.11.2023 13:39;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;Ich werde gezwungen schlecht zusammengestellte Senderpakete zu buchen, auch wenn ich nur einen einzigen Sender daraus empfangen möchte.
15.11.2023 03:11;19.11.2023 09:24;no;MOBILE ONLY;No;No;Yes;No;7;;"- Bessere Sperren sollten möglich sein. Es ist zb nur möglich, SMS generell zu sperren, aber nicht nur SMS ins Ausland, die kostenpflichtig sind!
- Telefonie kommt manchmal nicht zustande (direkt mobilbox) und Gegenüber sieht den Anruf nicht mal in der Anrufliste.
- Fast immer: Kein hörbares Abheben bei Wegrufen: Gegenüber hört mich offenbar schon, aber das Abheben und die Begrüßung des anderen hört man gar nicht!"
15.11.2023 03:11;15.11.2023 08:34;no;MOBILE ONLY;No;Yes;Yes;No;4;;Netzabdeckung
15.11.2023 03:11;15.11.2023 08:41;no;FIXED ONLY;Yes;Yes;No;Yes;3;45-54;Tv app besser machen
15.11.2023 03:11;15.11.2023 08:22;no;CONVERGED;No;Yes;Yes;No;0;45-54;Besser nicht
15.11.2023 03:11;19.11.2023 10:44;no;CONVERGED;No;Yes;Yes;No;5;55-64;Internet wlan u Grundgebühr Handy und Service Pauschale eindeutig zu hoch
15.11.2023 03:11;15.11.2023 17:14;no;FIXED ONLY;Yes;Yes;No;Yes;8;75+;Für meine Bedürfnisse reicht es.
15.11.2023 03:11;17.11.2023 12:12;no;FIXED ONLY;Yes;Yes;No;Yes;3;65-74;In Summe passt alles.
15.11.2023 03:11;19.11.2023 19:33;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Kundensupport in Wiener Neustadt
15.11.2023 03:11;15.11.2023 10:25;no;FIXED ONLY;Yes;Yes;No;Yes;10;65-74;Der Preiß
15.11.2023 03:11;15.11.2023 14:02;no;MOBILE ONLY;No;No;Yes;No;8;35-44;Bitte bringts das juhuu paket zurück
15.11.2023 03:11;15.11.2023 19:34;no;FIXED ONLY;Yes;Yes;No;Yes;0;65-74;Es sollte zumindest, dass funktionieren wofür man bezahlt hat.
15.11.2023 03:11;19.11.2023 14:20;no;MOBILE ONLY;No;No;Yes;No;7;65-74;Es sollten nur Produkte angeboten und verrechnet werden, wenn diese auch erbracht werden können!
15.11.2023 03:11;15.11.2023 19:21;no;MOBILE ONLY;No;No;Yes;No;9;65-74;Upload Speed sollte verbessert werden
15.11.2023 03:11;15.11.2023 16:15;no;MOBILE ONLY;No;No;Yes;No;7;55-64;Bessere Angebote für langjährige Kunden
15.11.2023 03:11;15.11.2023 09:24;no;FIXED ONLY;No;Yes;No;No;8;;Stabile Geschwindigkeit und die Preissituation sind verbesserungswürdig.
15.11.2023 03:11;15.11.2023 16:47;no;CONVERGED;No;Yes;No;No;6;65-74;Die neue Magenta TV Box verbessern
15.11.2023 03:11;15.11.2023 11:05;no;MOBILE ONLY;No;No;Yes;No;0;55-64;ich habe gekündigt (zwitgerecht) und nun eine jahresrechnung gestellt bekommen (die ich dem Rechtschutz einfach so weiterleite) bin echt angefressen
15.11.2023 03:11;15.11.2023 14:57;no;MOBILE ONLY;No;No;Yes;No;8;65-74;Besonders gut fand ich meinen Tarif. Weniger gut, dass nur ich ihn nutzen kann
15.11.2023 03:11;15.11.2023 08:59;no;MOBILE ONLY;No;No;Yes;No;8;65-74;Service sehr gut
15.11.2023 03:11;15.11.2023 08:52;no;MOBILE ONLY;No;No;Yes;No;10;25-34;¿¿
15.11.2023 03:11;17.11.2023 15:14;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;schlechter gehts nimmer
15.11.2023 03:11;15.11.2023 16:32;no;MOBILE ONLY;No;No;Yes;No;8;65-74;Rasche Information über neue Produkte und Dienstleistungen
16.11.2023 02:11;16.11.2023 13:22;yes;CONVERGED;No;Yes;Yes;No;10;45-54;Top Leistung.
16.11.2023 02:11;20.11.2023 22:13;yes;MOBILE ONLY;No;No;Yes;No;4;55-64;-
16.11.2023 02:11;17.11.2023 07:57;no;MOBILE ONLY;No;No;Yes;No;10;45-54;4G Geschwindigkeit zu niedrig. A1 ist zu 90% schneller (2x oder mehr)
16.11.2023 02:11;16.11.2023 20:30;no;CONVERGED;No;Yes;Yes;No;10;55-64;"Für unsere örtliche Lage ist die Netzabdeckung und auch die Netzstabilität noch ausbaufähig und sollte noch deutlich verbessert werden. 
Grundsätzlich sind wir mit Magenta sehr zufrieden, besonders mit der Hotline, die sich um Treuekunden stehts sehr bemüht. Das war auch dieses Mal wieder der Fall."
16.11.2023 02:11;17.11.2023 13:31;no;CONVERGED;No;Yes;Yes;No;7;75+;Es passt alles für mich!
17.11.2023 02:11;23.11.2023 07:28;no;MOBILE ONLY;No;No;Yes;No;3;45-54;Derzeit ständiger Ausfall beim Telefonieren - schlechte Verbindung - abgehacktes verstehen
17.11.2023 02:11;21.11.2023 08:59;no;CONVERGED;No;Yes;Yes;No;2;35-44;Internetverbindung leider nicht annähernd stabil und mit 8 mbit absolute Katastrophe
17.11.2023 02:11;21.11.2023 13:48;no;MOBILE ONLY;No;No;Yes;No;8;55-64;Das es immer nach unserer Familienstand passende Tarife gibt.
17.11.2023 02:11;20.11.2023 10:20;no;FIXED ONLY;Yes;Yes;No;Yes;0;55-64;Bin so unzufrieden das wahrscheinlich wechsle
17.11.2023 02:11;18.11.2023 00:03;no;MOBILE ONLY;No;No;Yes;No;8;65-74;Wifi- Telefonie sehr gut
17.11.2023 02:11;17.11.2023 13:18;no;FIXED ONLY;Yes;Yes;No;Yes;4;55-64;Internetgeschwindigkeitsstabilität - Danke!
17.11.2023 02:11;22.11.2023 09:51;no;MOBILE ONLY;No;Yes;Yes;No;3;;"Preis - Leistung ist nicht in Ordnung! Internetverbindung im Büro kappt ständig und das ermöglicht keinen guten Arbeitsfluss !!!  Vielleicht liegt es aber auch am ZTE Router? Lt. Support eher nicht!
Handyverbindung ist wesentlich besser, hier sind wir sehr zufrieden."
17.11.2023 02:11;17.11.2023 17:56;no;CONVERGED;No;Yes;Yes;No;1;25-34;Würde keinen Magenta Vertrag mehr abschließen!
17.11.2023 02:11;21.11.2023 16:04;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Dazu kann ich nichts vermelden. Ich bin zufrieden.
17.11.2023 02:11;21.11.2023 13:49;no;CONVERGED;No;Yes;Yes;No;9;45-54;"Seit dem Umstieg auf MESH ist es besser.
Die Bandbreite ist meistens OK."
17.11.2023 02:11;21.11.2023 13:26;no;MOBILE ONLY;No;No;Yes;No;8;45-54;"1. Zu teuer
2. Keine guten Angebote für langjährige und treue Kunden..."
17.11.2023 02:11;17.11.2023 13:36;no;MOBILE ONLY;No;No;Yes;No;6;45-54;automatische anpassung der bestehenden tarife für bestandskunden in bezug auf reduktion der servicepauschale!
17.11.2023 02:11;19.11.2023 19:57;no;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Box funktioniert Sehr schlecht ,beim  zurück spulen hängt sich Box auf,  uhd gibts nicht, viel zu teuer das paket
17.11.2023 02:11;21.11.2023 14:26;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Seit vielen Jahren treuer und zufriedener Kunde¿
17.11.2023 02:11;21.11.2023 14:55;no;MOBILE ONLY;No;No;Yes;No;5;65-74;Verbindungen  ------ preis/leistung
17.11.2023 02:11;18.11.2023 10:17;no;MOBILE ONLY;No;No;Yes;No;10;65-74;Empfang in gewiesen Gebitten
17.11.2023 02:11;17.11.2023 14:12;no;CONVERGED;No;Yes;Yes;No;2;55-64;Bin schon so lange Kunde, jetzt überlege ich zu wechseln
17.11.2023 02:11;21.11.2023 19:11;no;CONVERGED;No;Yes;Yes;No;5;55-64;Die Fernsehbox ist eine Katastrophe von der Geschwindigkeit
17.11.2023 02:11;23.11.2023 10:01;no;FIXED ONLY;Yes;Yes;No;Yes;8;75+;Meine Bedürfnisse werden abgedeckt, mehr brauche ich nicht.
17.11.2023 02:11;17.11.2023 14:17;no;CONVERGED;No;Yes;Yes;No;9;55-64;Reines Internet, zb. für Tablet auf Prepaid. Jedoch erst beim aufbrauchen des Guthabens wieder aufladen, nicht jedes Monat, egal wieviel drauf ist. So wie es früher schon mal war.
17.11.2023 02:11;17.11.2023 15:24;no;MOBILE ONLY;No;No;Yes;No;10;35-44;Telefonieren über mobile Daten funktioniert meist besser als über das Telefonnetz
18.11.2023 01:11;20.11.2023 14:53;yes;FIXED ONLY;Yes;Yes;No;Yes;0;45-54;Stabilität der Internet-Verbindung verbessern (Homeoffice)
18.11.2023 01:11;20.11.2023 09:11;no;FIXED ONLY;Yes;Yes;No;Yes;8;35-44;Tv box könnte kleiner und leiser sein
18.11.2023 01:11;25.11.2023 08:43;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Alles ok
18.11.2023 01:11;20.11.2023 10:19;no;MOBILE ONLY;No;No;Yes;No;9;35-44;Mehr Handy geschenken
18.11.2023 01:11;24.11.2023 08:42;no;MOBILE ONLY;No;No;Yes;No;4;55-64;tarife die kein roaming beinhalten oder wo das auslandsvolumen so gering ist und als ersten auch in ö verbraucht wird
18.11.2023 01:11;20.11.2023 09:01;no;MOBILE ONLY;No;No;Yes;No;0;75+;Ich habe Problem über WLAN.Meine Wohnen 52 km  große und nich reichen.
18.11.2023 01:11;20.11.2023 08:30;no;FIXED ONLY;Yes;Yes;No;Yes;7;55-64;Bitte entfernen Sie mich vom Herold Telefonbuch. Versuche es schon bei Ihnen seit Monaten!!!!
18.11.2023 01:11;20.11.2023 19:59;no;CONVERGED;No;Yes;Yes;No;10;55-64;Für mich alles O.k.
18.11.2023 01:11;20.11.2023 09:26;no;FIXED ONLY;Yes;Yes;No;Yes;9;75+;"Festznetz wird nicht genutzt.
Meine Horizon Box soll besser sein als die neue Magenta Box, aber da kommen auch schon Mucken )Augezeichnete Sendung kann nicht gelöscht werden, trotz Restart mit -Taste und Power on.
Die Magenta App auf AppleTV Box macht manchmal was sie will."
18.11.2023 01:11;20.11.2023 11:54;no;CONVERGED;No;Yes;Yes;No;8;35-44;Bei 5G Internet ist die Verbindung beim Streamen nicht so schnell wie es bei LTE war.
18.11.2023 01:11;20.11.2023 10:36;no;MOBILE ONLY;No;No;Yes;No;9;55-64;nur die TV Box macht ein wenig Ärger.
18.11.2023 01:11;20.11.2023 09:01;no;FIXED ONLY;Yes;Yes;No;Yes;10;35-44;Die neuen tv boxen sind ein KLUMPERT!@ SORRY, ABER WAHR!
18.11.2023 01:11;24.11.2023 08:45;no;MOBILE ONLY;No;No;Yes;No;7;25-34;Alle Produkte sind zu teuer, wenn man weißt dass Telefonieren und Internet nicht mehr so teuer sind. Wenn LTE nicht verfügbar ist, dann ist 3G die gar nicht funktioniert.
18.11.2023 01:11;20.11.2023 21:41;no;MOBILE ONLY;No;No;Yes;No;0;45-54;Bonus bei Vertragsverlängerung...
18.11.2023 01:11;21.11.2023 10:20;no;MOBILE ONLY;No;No;Yes;No;7;45-54;Würde mir, als jahrzehntelanger Kundin mit mindestens 3 Handys, einen besseren Preis wünschen.
18.11.2023 01:11;20.11.2023 08:37;no;MOBILE ONLY;No;No;Yes;No;5;65-74;-
18.11.2023 01:11;21.11.2023 08:07;no;MOBILE ONLY;No;No;Yes;No;3;45-54;Möchte gerne den Anbieter wechseln
18.11.2023 01:11;20.11.2023 09:01;no;FIXED ONLY;Yes;Yes;No;Yes;6;65-74;"Ja ich möchte ,jeden Monat fällt das Internet aus , bei UPC war das nicht .
Es stellt sich die Frage "" Absicht "" oder Schlamperei ."
18.11.2023 01:11;24.11.2023 09:20;no;MOBILE ONLY;No;No;Yes;No;7;65-74;preise zu hoch
18.11.2023 01:11;20.11.2023 08:29;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Mit den zur Verfügung gestellten Produkten finde ich jedenfalls da Auslangen + es läuft alles perfekt
18.11.2023 01:11;20.11.2023 14:35;no;MOBILE ONLY;No;No;Yes;No;2;65-74;Tarifgestaltung passend für Kunden mit geringer Gesprächszeit bzw. Internetnutzung
18.11.2023 01:11;24.11.2023 08:36;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;"Die Produkte sind OK!
Die Preise an Business Stammkunden im Mobil Bereich sind ein Skandal und das Verhalten genau so!"
18.11.2023 01:11;24.11.2023 13:35;no;FIXED ONLY;Yes;Yes;No;Yes;1;75+;"Telefon: weitestgehend o.k.
PC: langsam aber funktioniert
TV: Bild, Ton und Sender unbefriedigent!!!!!!!"
19.11.2023 01:11;20.11.2023 19:09;yes;MOBILE ONLY;No;No;Yes;No;0;45-54;"Kunden Service ist absolut sehr schlecht 
Mit freundlichen Grüßen"
19.11.2023 01:11;26.11.2023 11:23;no;FIXED ONLY;Yes;Yes;No;Yes;6;55-64;Serviceleitung
19.11.2023 01:11;20.11.2023 08:36;no;FIXED ONLY;Yes;Yes;No;Yes;10;75+;Bessere telefonische Erreichbarkeit für allgemeine Auskünfte
19.11.2023 01:11;21.11.2023 18:29;no;FIXED ONLY;Yes;Yes;No;Yes;6;65-74;TV Box sollte verbessert werden.
19.11.2023 01:11;21.11.2023 10:33;no;CONVERGED;No;Yes;Yes;No;7;65-74;Geschwindigkeit
19.11.2023 01:11;20.11.2023 10:39;no;FIXED ONLY;Yes;Yes;No;Yes;4;55-64;Ich würde mir einfachere Tarife wünschen die man auch lesen kann und immer gleiche Ansprechpartner wenn es Probleme gibt.
19.11.2023 01:11;20.11.2023 08:22;no;MOBILE ONLY;No;No;Yes;No;10;35-44;"Magenta ist ein gute Produkte ich bin sehr zufrieden 
Danke!"
19.11.2023 01:11;20.11.2023 09:28;no;MOBILE ONLY;No;No;Yes;No;2;55-64;Fernsehbox nichts als Ärger
19.11.2023 01:11;24.11.2023 21:18;no;MOBILE ONLY;No;No;Yes;No;10;45-54;Langjährige Treukunden mit noch günstigeren Preis belohnen...Mehr Fachlichkeit bei Hotline nicht jeder ist auf Top 1A eingeschult...
19.11.2023 01:11;20.11.2023 18:59;no;FIXED ONLY;Yes;Yes;No;Yes;4;75+;"Tv: das gewählte Programm wird abgeschaltet und es erscheinen die versch. Angebote von mag tv
Was soll das. Mindestens.1-3x /Abend. Nach dem einschalten( dauert auch lange,mindestens.2min) erscheinen oft Fehlermeldungen, d.h. nochmals einschalten. Die alte Box war eindeutig besser."
